seg_id,signed_dist_m,vineyard,x,y,dnbr,elev_m,slope_deg,northness,eastness
1,30.0,1,509700.99022336816,4282865.624717671,0.05835805833339691,79.87086486816406,7.14710807800293,0.9216796159744263,0.28966882824897766
1,60.0,1,509698.29498180526,4282895.503400255,0.14303307235240936,77.97954559326172,6.913620948791504,0.9647843241691589,0.25712957978248596
1,100.0,1,509694.701326388,4282935.341643699,-0.020712733268737793,73.7712173461914,10.105216979980469,0.8429086804389954,0.4271901547908783
1,150.0,1,509690.2092571164,4282985.139448005,-0.042391251772642136,71.33467102050781,1.2498290538787842,0.7074179649353027,0.6192947030067444
1,300.0,1,509676.7330493017,4283134.532860922,0.038056880235672,60.97610855102539,0.8504769206047058,0.31485652923583984,-0.5617750883102417
2,-300.0,0,509833.116351928,4282607.116235014,-0.0004107952117919922,70.62804412841797,5.114283561706543,-0.38343387842178345,-0.029646344482898712
2,-150.0,0,509898.8165397944,4282741.962389258,-0.03770679235458374,80.1421127319336,11.463594436645508,0.059278249740600586,0.9810250401496887
2,-100.0,0,509920.7166024165,4282786.911107339,-0.0234651118516922,69.51347351074219,6.245372772216797,0.5378669500350952,0.6002496480941772
2,-60.0,0,509938.2366525142,4282822.870081804,-0.0560762956738472,69.33148956298828,1.3230280876159668,-0.8079033493995667,-0.4839983582496643
2,-30.0,0,509951.37669008743,4282849.839312653,-0.07552312314510345,69.90106201171875,1.9310280084609985,-0.42177635431289673,-0.6241930723190308
2,0.0,1,509964.5167276607,4282876.808543501,0.15481022000312805,65.37308502197266,1.653646469116211,0.9698381423950195,-0.001545841689221561
2,30.0,1,509977.656765234,4282903.77777435,0.16822275519371033,65.04621887207031,0.993657112121582,0.8840969800949097,-0.261669784784317
2,60.0,1,509990.79680280725,4282930.747005199,0.0425923690199852,64.91736602783203,1.5934879779815674,0.7206031680107117,0.09193805605173111
2,100.0,1,510008.316852905,4282966.705979664,0.11187562346458435,64.27161407470703,0.6866878867149353,0.9646142721176147,-0.03869747743010521
2,150.0,1,510030.21691552707,4283011.654697745,0.08320732414722443,63.763648986816406,1.0580171346664429,0.8923311233520508,-0.030921952798962593
2,300.0,1,510095.91710339347,4283146.500851989,0.31585443019866943,61.574310302734375,0.681414783000946,0.853331983089447,0.5046253204345703
3,-300.0,0,509853.3751540845,4282659.174207603,0.005338311195373535,70.97499084472656,13.2544527053833,-0.4921913743019104,0.5627797842025757
3,-150.0,0,509899.45569164585,4282801.9207804445,-0.0035747289657592773,72.52230834960938,16.090715408325195,0.7216758131980896,0.537680983543396
3,-100.0,0,509914.81587083294,4282849.502971392,-0.07393916696310043,69.495361328125,0.8847257494926453,-0.6064680814743042,-0.08363698422908783
3,-60.0,0,509927.10401418264,4282887.56872415,0.09069372713565826,68.12533569335938,11.830445289611816,0.6446821093559265,0.3782063126564026
3,-30.0,0,509936.32012169494,4282916.118038718,0.1811998337507248,65.0023193359375,4.938143253326416,0.9290317893028259,-0.07047029584646225
3,0.0,1,509945.5362292072,4282944.667353286,0.07714007049798965,64.44869232177734,2.001941204071045,0.2714860141277313,-0.4624348282814026
3,30.0,1,509954.7523367194,4282973.216667855,0.0783892422914505,64.01541137695312,2.238368511199951,0.6919580101966858,-0.08549211174249649
3,60.0,1,509963.9684442317,4283001.765982423,0.1301959604024887,63.66762924194336,0.7140392065048218,0.6766278743743896,-0.5779595375061035
3,100.0,1,509976.2565875814,4283039.831735181,0.1490924209356308,63.04572296142578,0.9475184082984924,0.9700616002082825,-0.0057545071467757225
3,150.0,1,509991.6167667685,4283087.413926128,0.19489379227161407,62.58164596557617,0.6312217712402344,0.9227043986320496,0.0008182147867046297
3,300.0,1,510037.69730432983,4283230.16049897,0.30322256684303284,61.03932571411133,0.9436652064323425,0.3956441283226013,-0.879298985004425
4,-300.0,0,509507.5121571296,4283151.9458531765,-0.0004886090755462646,70.93849182128906,11.41966438293457,0.728536069393158,-0.21732302010059357
4,-150.0,0,509645.70579149533,4283093.614734373,0.006151087582111359,66.89132690429688,12.304576873779297,0.8368290066719055,0.5028120875358582
