vineyard_field_id,area_ha,in_perimeter,dist_nearest_node_m,dist_nearest_deadend_m,dist_major_road_m
VYD_04045,0.7380418491079822,0,485.45345379475503,944.869458006755,482.7159986306007
VYD_04046,0.21006846984061295,0,1081.5338656582774,1081.5338656582774,1243.0486461045057
VYD_04047,2.9871234805849185,1,1379.9906613161975,2129.017183417679,331.39054857527384
VYD_04048,1.5122706902826162,0,640.9939544450814,1411.964451101304,540.2803776728157
VYD_04049,3.100891127444486,1,209.79829368525338,209.79829368525338,1787.8895067538217
VYD_04050,1.2078387823279322,1,84.5392086754142,489.91105894160734,62.10884315335402
VYD_04051,3.821852325992036,1,266.21491396502955,266.21491396502955,490.5443392562736
VYD_04052,0.7311834215483443,0,200.38130017855892,812.20398379549,83.4638119355731
VYD_04053,0.6822645751639066,1,881.2685895087726,909.484306763532,250.22135626282954
VYD_04054,4.917943291964874,0,361.4836845410664,361.4836845410664,443.2666586236343
VYD_04055,1.021455323153771,0,577.5174517035585,577.5174517035585,2455.3259125629957
VYD_04056,3.923386175337361,1,374.27571121177783,374.27571121177783,1573.1939697369248
VYD_04057,5.245440421459863,0,674.2946373803121,945.4199033175285,1143.6962152630715
VYD_04058,2.5904921679015933,0,474.48083368065846,735.0136881003358,882.7532058756601
VYD_04059,0.7055109014958412,0,655.0700000482639,655.0700000482639,1863.9068826927614
VYD_04060,0.9623688791306811,1,1574.0089022208808,1574.0089022208808,2252.3051826958167
VYD_04061,3.2534768208358944,0,639.7908006316768,687.6246411922563,141.34088971559228
VYD_04062,2.7453323933554805,0,598.7099965666829,647.0648187162815,323.07444723389887
VYD_04063,3.011189871569047,0,297.64762347851695,450.0630097804693,298.354719402504
VYD_04064,0.5846966611569735,0,361.7886906000446,361.7886906000446,1032.7136990097558
VYD_04065,0.7918420656603136,1,426.38859869630886,679.2873151759386,263.79535458241713
VYD_04066,0.8236253829185127,1,716.2257770033875,1088.6072601381334,491.6554236569635
VYD_04067,0.81412382169101,1,1242.3724456003276,1297.0820145517225,2027.3501199032353
